t_hr,L,dist_to_fold,variance,ar1
578.002408343368,16.0026864796734,1.74731352032663,3.2471588030908,0.717515426404282
580.002416676736,16.0077341521477,1.74226584785233,3.24174729887101,0.713859686071426
582.002425010104,16.012781824622,1.73721817537803,3.23701796528671,0.712052149858528
584.002433343472,16.0178294970963,1.73217050290373,3.19760622076711,0.709418017453414
586.00244167684,16.0228771695706,1.72712283042943,3.17422350830656,0.707466999284021
588.002450010208,16.0279248420449,1.72207515795512,3.1549481381698,0.703757812771408
590.002458343576,16.0329725145192,1.71702748548082,3.12564661609969,0.704911938167585
592.002466676944,16.0380201869935,1.71197981300652,3.10919360280535,0.703322235322219
594.002475010313,16.0430678594678,1.70693214053222,3.11791194151196,0.706453805542027
596.002483343681,16.0481155319421,1.70188446805792,3.12006294709757,0.705548501755515
598.002491677049,16.0531632044164,1.69683679558361,3.12299913480456,0.705879521568696
600.002500010417,16.0582108768907,1.69178912310931,3.13940136966308,0.706489704219877
602.002508343785,16.063258549365,1.68674145063501,3.14637402856579,0.704919551733023
604.002516677153,16.0683062218393,1.68169377816071,3.1368789608963,0.702474807838692
606.002525010521,16.0733538943136,1.67664610568641,3.11464186475865,0.702009771630066
608.002533343889,16.0784015667879,1.67159843321211,3.09456828917316,0.699867446518292
610.002541677257,16.0834492392622,1.66655076073781,3.08895384163089,0.702351502492295
612.002550010625,16.0884969117365,1.6615030882635,3.08955563923729,0.699673661800213
614.002558343993,16.0935445842108,1.6564554157892,3.08822327535469,0.702355929021924
616.002566677361,16.0985922566851,1.6514077433149,3.09030323909517,0.698744945384484
618.002575010729,16.1036399291594,1.6463600708406,3.08944344422956,0.699699491450542
620.002583344097,16.1086876016337,1.6413123983663,3.08311491057664,0.697301084076198
622.002591677465,16.113735274108,1.63626472589199,3.06949426805304,0.699109536998857
624.002600010833,16.1187829465823,1.63121705341769,3.06844508494054,0.69888860254327
626.002608344201,16.1238306190566,1.62616938094339,3.06909680644296,0.69912630379172
628.002616677569,16.1288782915309,1.62112170846909,3.07655310695599,0.702059225715002
630.002625010938,16.1339259640052,1.61607403599479,3.09617620987198,0.700709468913398
632.002633344306,16.1389736364795,1.61102636352049,3.10900236664971,0.701329866182688
634.002641677674,16.1440213089538,1.60597869104619,3.12037181802176,0.699485816750279
636.002650011042,16.1490689814281,1.60093101857188,3.12671344689433,0.703159443593531
638.00265834441,16.1541166539024,1.59588334609758,3.14130993688604,0.70283096092314
640.002666677778,16.1591643263767,1.59083567362328,3.13315991157539,0.701798363173181
642.002675011146,16.164211998851,1.58578800114898,3.12734180463642,0.702130863507987
644.002683344514,16.1692596713253,1.58074032867468,3.13619288754316,0.703403451908014
646.002691677882,16.1743073437996,1.57569265620037,3.14461741003627,0.705473929221241
648.00270001125,16.1793550162739,1.57064498372607,3.1488821929719,0.70520473818231
650.002708344618,16.1844026887482,1.56559731125177,3.13956927766552,0.70325463376983
652.002716677986,16.1894503612225,1.56054963877747,3.13145222364941,0.699834432295254
654.002725011354,16.1944980336968,1.55550196630317,3.11390687843157,0.698925597040323
656.002733344722,16.1995457061711,1.55045429382887,3.11414039793849,0.700780242749619
658.00274167809,16.2045933786454,1.54540662135457,3.12775487892695,0.703738603302769
660.002750011458,16.2096410511197,1.54035894888026,3.14925977770514,0.707440031880063
662.002758344826,16.214688723594,1.53531127640596,3.18114356642905,0.712362684294983
664.002766678194,16.2197363960683,1.53026360393166,3.20402579655068,0.713400328594911
666.002775011563,16.2247840685426,1.52521593145736,3.22251615221458,0.715452681691863
668.002783344931,16.2298317410169,1.52016825898306,3.2460550490547,0.716616055256983
670.002791678299,16.2348794134912,1.51512058650875,3.26123851813337,0.715751183050659
672.002800011667,16.2399270859655,1.51007291403445,3.25775500318371,0.716316791205786
674.002808345035,16.2449747584398,1.50502524156015,3.26557410448243,0.714356102617655
676.002816678403,16.2500224309142,1.49997756908585,3.23572539930511,0.712291947226796
678.002825011771,16.2550701033885,1.49492989661155,3.22295795910643,0.708728728297154
680.002833345139,16.2601177758628,1.48988222413725,3.206623587897,0.708795336853378
682.002841678507,16.2651654483371,1.48483455166295,3.19980080692418,0.706424484879824
684.002850011875,16.2702131208114,1.47978687918864,3.19967320170294,0.705300759300937
686.002858345243,16.2752607932857,1.47473920671434,3.20801817003959,0.70657406312099
688.002866678611,16.28030846576,1.46969153424004,3.23363019037546,0.706604002328935
690.002875011979,16.2853561382343,1.46464386176574,3.25426694921956,0.705995130740896
692.002883345347,16.2904038107086,1.45959618929144,3.26396311396066,0.706370156874745
694.002891678715,16.2954514831829,1.45454851681713,3.26061202285284,0.704029234728877
696.002900012083,16.3004991556572,1.44950084434283,3.26121619766258,0.70266098529893
698.002908345451,16.3055468281315,1.44445317186853,3.26118724986392,0.704280943751296
700.002916678819,16.3105945006058,1.43940549939423,3.27816705408452,0.704588244743036
702.002925012188,16.3156421730801,1.43435782691993,3.27670950145996,0.705635831017337
704.002933345556,16.3206898455544,1.42931015444563,3.27874127431077,0.705321163027341
706.002941678924,16.3257375180287,1.42426248197133,3.27417789897158,0.70491526671189
708.002950012292,16.330785190503,1.41921480949702,3.26893760457224,0.707411367243576
710.00295834566,16.3358328629773,1.41416713702272,3.26687523962352,0.704865659821754
712.002966679028,16.3408805354516,1.40911946454842,3.24505204353513,0.702880741994946
714.002975012396,16.3459282079259,1.40407179207412,3.23114836851365,0.705629407985983
716.002983345764,16.3509758804002,1.39902411959982,3.21512143578868,0.701074210718558
718.002991679132,16.3560235528745,1.39397644712551,3.19143826600607,0.701496320558356
720.0030000125,16.3610712253488,1.38892877465121,3.1833285790404,0.700017256236884
722.003008345868,16.3661188978231,1.38388110217691,3.17679064761036,0.698869918115376
724.003016679236,16.3711665702974,1.37883342970261,3.16886241350384,0.696659140096782
726.003025012604,16.3762142427717,1.37378575722831,3.16159864707412,0.699075773225153
728.003033345972,16.381261915246,1.36873808475401,3.15668158245433,0.699464734377594
730.00304167934,16.3863095877203,1.36369041227971,3.16001915747989,0.701760670822287
732.003050012708,16.3913572601946,1.3586427398054,3.17726683865294,0.702879663904967
734.003058346076,16.3964049326689,1.3535950673311,3.19259959353175,0.70572156180414
736.003066679444,16.4014526051432,1.3485473948568,3.205274621559,0.707854081041279
738.003075012813,16.4065002776175,1.3434997223825,3.2112785053836,0.708131671007174
740.003083346181,16.4115479500918,1.3384520499082,3.20924306620361,0.708223009880127
742.003091679549,16.4165956225661,1.33340437743389,3.19561292308406,0.708818187533946
744.003100012917,16.4216432950404,1.32835670495959,3.18465485853572,0.70381768048852
746.003108346285,16.4266909675147,1.32330903248529,3.15887155153156,0.699413581220155
748.003116679653,16.431738639989,1.31826136001099,3.14143733470811,0.704922947089356
750.003125013021,16.4367863124633,1.31321368753669,3.14348778777633,0.702224199599903
752.003133346389,16.4418339849376,1.30816601506239,3.13300562797111,0.701373795891506
754.003141679757,16.4468816574119,1.30311834258809,3.13637897771116,0.703636946206016
756.003150013125,16.4519293298862,1.29807067011378,3.16663142589263,0.709546162004692
758.003158346493,16.4569770023605,1.29302299763948,3.20142654237405,0.714543056740528
760.003166679861,16.4620246748348,1.28797532516518,3.2450666391075,0.712628696847588
762.003175013229,16.4670723473091,1.28292765269088,3.28171561635579,0.709680861713517
764.003183346597,16.4721200197834,1.27787998021658,3.31105186373682,0.711403916808768
766.003191679965,16.4771676922577,1.27283230774227,3.37312973751399,0.712184041733326
768.003200013333,16.482215364732,1.26778463526797,3.42427280686588,0.712589040300438
770.003208346701,16.4872630372063,1.26273696279367,3.47711345951173,0.712636382876011
772.003216680069,16.4923107096806,1.25768929031937,3.51406394373832,0.714490596437765
774.003225013438,16.4973583821549,1.25264161784507,3.5612900860849,0.718410533127465
776.003233346806,16.5024060546292,1.24759394537077,3.61609124520046,0.718490248214017
778.003241680174,16.5074537271035,1.24254627289647,3.64416901489033,0.720686635979946
780.003250013542,16.5125013995778,1.23749860042216,3.66443268431671,0.718626409386413
782.00325834691,16.5175490720521,1.23245092794786,3.68053861833027,0.718462461320005
784.003266680278,16.5225967445264,1.22740325547356,3.7138935198158,0.718080795681575
786.003275013646,16.5276444170007,1.22235558299926,3.7169683630053,0.720859311955551
788.003283347014,16.532692089475,1.21730791052495,3.71148509889985,0.720445390891259
790.003291680382,16.5377397619493,1.21226023805065,3.72251481244008,0.72115245382408
792.00330001375,16.5427874344236,1.20721256557635,3.74271194046783,0.720461847500388
794.003308347118,16.5478351068979,1.20216489310205,3.74720899864993,0.723001970554441
796.003316680486,16.5528827793723,1.19711722062775,3.75670749836714,0.723813116201309
798.003325013854,16.5579304518466,1.19206954815345,3.79423112226557,0.725445886670974
800.003333347222,16.5629781243209,1.18702187567915,3.81848649126062,0.727857127229843
802.00334168059,16.5680257967952,1.18197420320485,3.84539320757768,0.729285453606241
804.003350013958,16.5730734692695,1.17692653073054,3.8769326329912,0.731555341299837
806.003358347326,16.5781211417438,1.17187885825624,3.92051235357856,0.731774027610903
808.003366680695,16.5831688142181,1.16683118578194,3.95897028651933,0.731618730489809
810.003375014063,16.5882164866924,1.16178351330764,3.97804103828362,0.733122101021333
812.003383347431,16.5932641591667,1.15673584083333,4.00251607504584,0.73156780600847
814.003391680799,16.598311831641,1.15168816835903,4.01650853664297,0.733019259531155
816.003400014167,16.6033595041153,1.14664049588473,4.0589297881,0.737938213266214
818.003408347535,16.6084071765896,1.14159282341043,4.08422877665142,0.738989399435082
820.003416680903,16.6134548490639,1.13654515093613,4.12547348487332,0.741404562851038
822.003425014271,16.6185025215382,1.13149747846183,4.16511261267026,0.742162121405523
824.003433347639,16.6235501940125,1.12644980598753,4.19764349342808,0.74078305629065
826.003441681007,16.6285978664868,1.12140213351323,4.22769799821982,0.744905980454878
828.003450014375,16.6336455389611,1.11635446103892,4.27536638525324,0.747457342945156
830.003458347743,16.6386932114354,1.11130678856462,4.30999593112521,0.750126216008217
832.003466681111,16.6437408839097,1.10625911609032,4.31551547978818,0.748101885607446
834.003475014479,16.648788556384,1.10121144361602,4.34132883762424,0.748697210789048
836.003483347847,16.6538362288583,1.09616377114172,4.36189564330587,0.74974181612558
838.003491681215,16.6588839013326,1.09111609866741,4.3832280971451,0.75207027004334
840.003500014583,16.6639315738069,1.08606842619311,4.42478265180438,0.754303776151406
842.003508347951,16.6689792462812,1.08102075371881,4.46663811727143,0.756807780089163
844.00351668132,16.6740269187555,1.07597308124451,4.50979531198397,0.757823870290329
846.003525014688,16.6790745912298,1.07092540877021,4.56726791883365,0.761071072838233
848.003533348056,16.6841222637041,1.06587773629591,4.61276573648345,0.761595774055705
850.003541681424,16.6891699361784,1.06083006382161,4.67069575832388,0.765379563611699
852.003550014792,16.6942176086527,1.0557823913473,4.73745008178155,0.769452927217711
854.00355834816,16.699265281127,1.050734718873,4.77866428292846,0.766674178305518
856.003566681528,16.7043129536013,1.0456870463987,4.16710504499788,0.759242977456924
858.003575014896,16.7093606260756,1.0406393739244,4.2032217975725,0.759299916487069
860.003583348264,16.7144082985499,1.03559170145009,4.21345011943726,0.756336768106676
862.003591681632,16.7194559710242,1.03054402897579,4.24662901318028,0.758426510625791
864.003600015,16.7245036434985,1.02549635650149,4.26423251544946,0.756191082782104
866.003608348368,16.7295513159728,1.02044868402719,4.29266181243082,0.759157670736308
868.003616681736,16.7345989884471,1.01540101155289,4.34045797270259,0.762780539821578
870.003625015104,16.7396466609214,1.01035333907859,4.40659911894043,0.764693969367406
872.003633348472,16.7446943333957,1.00530566660429,4.49048588683007,0.764409144167743
874.00364168184,16.74974200587,1.00025799412998,4.54797448932173,0.765499341302845
876.003650015208,16.7547896783443,0.995210321655684,4.60672424548083,0.768520428389643
878.003658348576,16.7598373508186,0.990162649181382,4.66372570332368,0.770961173537623
880.003666681945,16.7648850232929,0.985114976707081,4.75133834395189,0.773584387371786
882.003675015313,16.7699326957672,0.980067304232779,4.86723490462297,0.777004388638843
884.003683348681,16.7749803682415,0.975019631758478,5.01524671956697,0.78286006412807
886.003691682049,16.7800280407158,0.969971959284173,5.18045417826257,0.78750737053286
888.003700015417,16.7850757131901,0.964924286809872,5.34574570128368,0.789912005409302
890.003708348785,16.7901233856644,0.95987661433557,5.57103889124217,0.796244713237335
892.003716682153,16.7951710581387,0.954828941861269,5.78882479047839,0.800835598223745
894.003725015521,16.800218730613,0.949781269386968,5.99392152960177,0.800736766809095
896.003733348889,16.8052664030873,0.944733596912666,6.17370294111748,0.805609406454417
898.003741682257,16.8103140755616,0.939685924438365,6.3441074166073,0.806427020551235
900.003750015625,16.8153617480359,0.934638251964063,6.50376607614753,0.809292118911171
902.003758348993,16.8204094205102,0.929590579489762,6.64131872899548,0.809490296405217
904.003766682361,16.8254570929845,0.924542907015461,6.8158509446227,0.811010661872173
906.003775015729,16.8305047654588,0.919495234541159,7.02757959998627,0.814383739032598
908.003783349097,16.8355524379331,0.914447562066854,7.25934152036438,0.817495344710286
910.003791682465,16.8406001104074,0.909399889592557,7.48059236576985,0.818450957209731
912.003800015833,16.8456477828817,0.904352217118252,7.68770288099176,0.820260204827824
914.003808349201,16.850695455356,0.89930454464395,7.87154936944333,0.824369533703627
916.00381668257,16.8557431278304,0.894256872169649,8.07900963616876,0.828303798838531
918.003825015938,16.8607908003047,0.889209199695348,8.24981631451543,0.83370802033383
920.003833349306,16.865838472779,0.884161527221046,8.43690868155756,0.836293297023768
922.003841682674,16.8708861452533,0.879113854746745,8.62193820131156,0.838923453246799
924.003850016042,16.8759338177276,0.874066182272443,8.85222417492194,0.845933516214492
926.00385834941,16.8809814902019,0.869018509798142,9.05228398656652,0.845068098007803
928.003866682778,16.8860291626762,0.863970837323841,9.24609583491034,0.846246802461434
930.003875016146,16.8910768351505,0.858923164849539,9.47748593150028,0.849451764623275
932.003883349514,16.8961245076248,0.853875492375238,9.69415277327735,0.8526010769201
934.003891682882,16.9011721800991,0.848827819900933,9.90961358639463,0.855127822500469
936.00390001625,16.9062198525734,0.843780147426632,10.105249986641,0.856903872818695
938.003908349618,16.9112675250477,0.83873247495233,10.2705335755639,0.856599822434984
940.003916682986,16.916315197522,0.833684802478029,10.439632193378,0.859270866398131
942.003925016354,16.9213628699963,0.828637130003727,10.6238971927314,0.863527299467621
944.003933349722,16.9264105424706,0.823589457529426,10.8113817728131,0.864633442045151
946.00394168309,16.9314582149449,0.818541785055125,11.0060528472226,0.865679505219667
948.003950016458,16.9365058874192,0.813494112580823,11.1894287350866,0.868143222201379
950.003958349826,16.9415535598935,0.808446440106522,11.4015510421064,0.871020444487091
952.003966683195,16.9466012323678,0.803398767632221,11.5910284108156,0.872250913525731
954.003975016563,16.9516489048421,0.798351095157919,11.7948361997312,0.871960057738173
956.003983349931,16.9566965773164,0.793303422683614,11.9598873285712,0.871789671995017
958.003991683299,16.9617442497907,0.788255750209316,12.1063536754995,0.874601713604643
960.004000016667,16.966791922265,0.783208077735011,12.224321849745,0.872975739356386
962.004008350035,16.9718395947393,0.77816040526071,12.3919856077097,0.877381405735317
964.004016683403,16.9768872672136,0.773112732786409,12.6005699483098,0.877776874414164
966.004025016771,16.9819349396879,0.768065060312107,12.4764889073772,0.878862442936244
968.004033350139,16.9869826121622,0.763017387837806,12.7315110234767,0.881515332246646
970.004041683507,16.9920302846365,0.757969715363505,12.9960267887598,0.883249951570796
972.004050016875,16.9970779571108,0.752922042889203,13.2554792969541,0.884058600775241
974.004058350243,17.0021256295851,0.747874370414902,13.5126102709086,0.884836294752799
976.004066683611,17.0071733020594,0.7428266979406,13.7586594185535,0.88956918494835
978.004075016979,17.0122209745337,0.737779025466299,14.0254145551529,0.892432629915029
980.004083350347,17.017268647008,0.732731352991998,13.8908595695332,0.88763566802199
982.004091683715,17.0223163194823,0.727683680517693,14.1304987482403,0.890308964936715
984.004100017083,17.0273639919566,0.722636008043395,13.9193043692478,0.888727074333439
986.004108350451,17.0324116644309,0.71758833556909,14.1665220737601,0.891659689637422
988.004116683819,17.0374593369052,0.712540663094789,14.4412543012014,0.895669883464808
990.004125017188,17.0425070093795,0.707492990620487,14.715099843039,0.898436165945187
992.004133350556,17.0475546818538,0.702445318146186,14.989104109731,0.901908938303076
994.004141683924,17.0526023543281,0.697397645671884,15.2976522465366,0.904177929076135
996.004150017292,17.0576500268024,0.692349973197583,15.5875010010291,0.901751727024224
998.00415835066,17.0626976992767,0.687302300723282,15.859199504615,0.902569099250727
1000.00416668403,17.067745371751,0.68225462824898,16.1003473829158,0.90059884289179
1002.0041750174,17.0727930442253,0.677206955774679,16.3481258598809,0.902671613585641
1004.00418335076,17.0778407166996,0.672159283300378,16.5423263614607,0.899737815704876
1006.00419168413,17.0828883891739,0.667111610826076,16.7183057963423,0.901588805606062
1008.0042000175,17.0879360616482,0.662063938351771,16.6217528108384,0.90130603451134
1010.00420835087,17.0929837341225,0.65701626587747,16.8054793539068,0.901524244535366
1012.00421668424,17.0980314065968,0.651968593403168,16.3626395906384,0.898024468481181
1014.0042250176,17.1030790790711,0.646920920928867,16.5857130958585,0.903285785040883
1016.00423335097,17.1081267515454,0.641873248454566,16.7996765526767,0.9045954302589
1018.00424168434,17.1131744240197,0.636825575980264,16.9882981639171,0.904595141727634
1020.00425001771,17.118222096494,0.631777903505963,17.1657833406635,0.90593437962124
1022.00425835108,17.1232697689683,0.626730231031662,17.3335016763952,0.908116199901804
1024.00426668444,17.1283174414426,0.62168255855736,17.5418958871794,0.909358155106343
1026.00427501781,17.1333651139169,0.616634886083059,17.7557819262559,0.909320622583459
1028.00428335118,17.1384127863912,0.611587213608757,17.3613690165029,0.909391536074028
1030.00429168455,17.1434604588655,0.606539541134456,17.5905190015298,0.910418649038324
1032.00430001792,17.1485081313398,0.601491868660155,17.858226378533,0.911824829239983
1034.00430835128,17.1535558038142,0.59644419618585,18.0722964694291,0.90991799672748
1036.00431668465,17.1586034762885,0.591396523711548,18.3480808618928,0.911099813597917
1038.00432501802,17.1636511487628,0.586348851237247,18.6376190699971,0.911811742681573
1040.00433335139,17.1686988212371,0.581301178762946,18.871511826762,0.911391756826353
1042.00434168476,17.1737464937114,0.576253506288644,19.072878080387,0.910736465515474
1044.00435001813,17.1787941661857,0.571205833814343,19.2442933339886,0.908957665350153
1046.00435835149,17.18384183866,0.566158161340041,19.4202095557382,0.910495011545149
1048.00436668486,17.1888895111343,0.56111048886574,18.9807510612622,0.904710594117065
1050.00437501823,17.1939371836086,0.556062816391439,19.1715873371112,0.905638347460591
1052.0043833516,17.1989848560829,0.551015143917137,19.3453557505227,0.906784425653896
1054.00439168497,17.2040325285572,0.545967471442836,19.5354850647854,0.905367231166972
1056.00440001833,17.2090802010315,0.540919798968531,19.63986213284,0.90376004091875
1058.0044083517,17.2141278735058,0.535872126494233,19.7655526748388,0.902822039893944
